,ds_type,n_samples,noise_level,clf_type,param,k,train_acc,test_acc,error_diff
6953,moons,20,0.0,svm,0.1,6,0.8888888888888888,1.0,-0.11111111111111116
6954,moons,20,0.0,svm,1.0,6,1.0,1.0,0.0
6955,moons,20,0.0,svm,10.0,6,1.0,1.0,0.0
6956,moons,20,0.0,svm,100.0,6,1.0,1.0,0.0
6957,moons,20,0.0,svm,1000.0,6,1.0,0.5,0.5
6958,moons,20,0.0,log_reg,0.001,7,0.8333333333333334,1.0,-0.16666666666666663
6959,moons,20,0.0,log_reg,0.01,7,0.8333333333333334,1.0,-0.16666666666666663
6960,moons,20,0.0,log_reg,0.1,7,0.8333333333333334,1.0,-0.16666666666666663
6961,moons,20,0.0,log_reg,1.0,7,0.8888888888888888,1.0,-0.11111111111111116
6962,moons,20,0.0,log_reg,10.0,7,0.9444444444444444,1.0,-0.05555555555555558
6963,moons,20,0.0,log_reg,100.0,7,1.0,1.0,0.0
6964,moons,20,0.0,log_reg,1000.0,7,1.0,1.0,0.0
6965,moons,20,0.0,svm,0.001,7,0.8333333333333334,1.0,-0.16666666666666663
6966,moons,20,0.0,svm,0.01,7,0.8333333333333334,1.0,-0.16666666666666663
6967,moons,20,0.0,svm,0.1,7,0.8888888888888888,1.0,-0.11111111111111116
6968,moons,20,0.0,svm,1.0,7,1.0,1.0,0.0
6969,moons,20,0.0,svm,10.0,7,1.0,1.0,0.0
6970,moons,20,0.0,svm,100.0,7,1.0,1.0,0.0
6971,moons,20,0.0,svm,1000.0,7,1.0,1.0,0.0
6972,moons,20,0.0,log_reg,0.001,8,0.7777777777777778,1.0,-0.2222222222222222
6973,moons,20,0.0,log_reg,0.01,8,0.7777777777777778,1.0,-0.2222222222222222
6974,moons,20,0.0,log_reg,0.1,8,0.7777777777777778,1.0,-0.2222222222222222
6975,moons,20,0.0,log_reg,1.0,8,0.8888888888888888,1.0,-0.11111111111111116
6976,moons,20,0.0,log_reg,10.0,8,0.9444444444444444,1.0,-0.05555555555555558
6977,moons,20,0.0,log_reg,100.0,8,1.0,1.0,0.0
6978,moons,20,0.0,log_reg,1000.0,8,1.0,1.0,0.0
6979,moons,20,0.0,svm,0.001,8,0.7777777777777778,1.0,-0.2222222222222222
6980,moons,20,0.0,svm,0.01,8,0.7777777777777778,1.0,-0.2222222222222222
6981,moons,20,0.0,svm,0.1,8,0.8888888888888888,1.0,-0.11111111111111116
6982,moons,20,0.0,svm,1.0,8,1.0,1.0,0.0
6983,moons,20,0.0,svm,10.0,8,1.0,1.0,0.0
6984,moons,20,0.0,svm,100.0,8,1.0,1.0,0.0
6985,moons,20,0.0,svm,1000.0,8,1.0,0.5,0.5
6986,moons,20,0.0,log_reg,0.001,9,0.8888888888888888,0.5,0.38888888888888884
6987,moons,20,0.0,log_reg,0.01,9,0.8888888888888888,0.5,0.38888888888888884
6988,moons,20,0.0,log_reg,0.1,9,0.8888888888888888,0.5,0.38888888888888884
6989,moons,20,0.0,log_reg,1.0,9,0.8888888888888888,0.5,0.38888888888888884
6990,moons,20,0.0,log_reg,10.0,9,0.8888888888888888,1.0,-0.11111111111111116
6991,moons,20,0.0,log_reg,100.0,9,1.0,1.0,0.0
6992,moons,20,0.0,log_reg,1000.0,9,1.0,1.0,0.0
6993,moons,20,0.0,svm,0.001,9,0.8333333333333334,0.5,0.33333333333333337
6994,moons,20,0.0,svm,0.01,9,0.8333333333333334,0.5,0.33333333333333337
6995,moons,20,0.0,svm,0.1,9,0.8888888888888888,0.5,0.38888888888888884
6996,moons,20,0.0,svm,1.0,9,1.0,1.0,0.0
6997,moons,20,0.0,svm,10.0,9,1.0,1.0,0.0
6998,moons,20,0.0,svm,100.0,9,1.0,0.5,0.5
6999,moons,20,0.0,svm,1000.0,9,1.0,0.5,0.5
7000,moons,50,0.0,log_reg,0.001,0,0.5111111111111111,0.4,0.11111111111111105
7001,moons,50,0.0,log_reg,0.01,0,0.8666666666666667,0.6,0.2666666666666667
7002,moons,50,0.0,log_reg,0.1,0,0.8888888888888888,0.6,0.28888888888888886
7003,moons,50,0.0,log_reg,1.0,0,0.9111111111111111,0.6,0.3111111111111111
7004,moons,50,0.0,log_reg,10.0,0,0.9333333333333333,0.6,0.33333333333333337
7005,moons,50,0.0,log_reg,100.0,0,0.9333333333333333,0.6,0.33333333333333337
7006,moons,50,0.0,log_reg,1000.0,0,0.9333333333333333,0.6,0.33333333333333337
7007,moons,50,0.0,svm,0.001,0,0.5111111111111111,0.4,0.11111111111111105
7008,moons,50,0.0,svm,0.01,0,0.8444444444444444,0.6,0.24444444444444446
7009,moons,50,0.0,svm,0.1,0,0.9111111111111111,0.6,0.3111111111111111
7010,moons,50,0.0,svm,1.0,0,0.9777777777777777,1.0,-0.022222222222222254
7011,moons,50,0.0,svm,10.0,0,1.0,1.0,0.0
7012,moons,50,0.0,svm,100.0,0,1.0,1.0,0.0
7013,moons,50,0.0,svm,1000.0,0,1.0,1.0,0.0
7014,moons,50,0.0,log_reg,0.001,1,0.5111111111111111,0.4,0.11111111111111105
7015,moons,50,0.0,log_reg,0.01,1,0.8888888888888888,0.8,0.0888888888888888
7016,moons,50,0.0,log_reg,0.1,1,0.8666666666666667,0.8,0.06666666666666665
7017,moons,50,0.0,log_reg,1.0,1,0.8888888888888888,1.0,-0.11111111111111116
7018,moons,50,0.0,log_reg,10.0,1,0.8888888888888888,1.0,-0.11111111111111116
7019,moons,50,0.0,log_reg,100.0,1,0.8888888888888888,1.0,-0.11111111111111116
7020,moons,50,0.0,log_reg,1000.0,1,0.8888888888888888,1.0,-0.11111111111111116
7021,moons,50,0.0,svm,0.001,1,0.5111111111111111,0.4,0.11111111111111105
7022,moons,50,0.0,svm,0.01,1,0.7555555555555555,0.6,0.15555555555555556
7023,moons,50,0.0,svm,0.1,1,0.8666666666666667,1.0,-0.1333333333333333
7024,moons,50,0.0,svm,1.0,1,1.0,1.0,0.0
7025,moons,50,0.0,svm,10.0,1,1.0,1.0,0.0
7026,moons,50,0.0,svm,100.0,1,1.0,1.0,0.0
7027,moons,50,0.0,svm,1000.0,1,1.0,1.0,0.0
7028,moons,50,0.0,log_reg,0.001,2,0.5111111111111111,0.4,0.11111111111111105
7029,moons,50,0.0,log_reg,0.01,2,0.8888888888888888,0.8,0.0888888888888888
7030,moons,50,0.0,log_reg,0.1,2,0.8666666666666667,0.8,0.06666666666666665
7031,moons,50,0.0,log_reg,1.0,2,0.9111111111111111,0.8,0.11111111111111105
7032,moons,50,0.0,log_reg,10.0,2,0.9111111111111111,0.8,0.11111111111111105
7033,moons,50,0.0,log_reg,100.0,2,0.9111111111111111,0.8,0.11111111111111105
7034,moons,50,0.0,log_reg,1000.0,2,0.9111111111111111,0.8,0.11111111111111105
7035,moons,50,0.0,svm,0.001,2,0.5111111111111111,0.4,0.11111111111111105
7036,moons,50,0.0,svm,0.01,2,0.8222222222222222,0.6,0.2222222222222222
7037,moons,50,0.0,svm,0.1,2,0.8888888888888888,0.8,0.0888888888888888
7038,moons,50,0.0,svm,1.0,2,1.0,1.0,0.0
7039,moons,50,0.0,svm,10.0,2,1.0,1.0,0.0
7040,moons,50,0.0,svm,100.0,2,1.0,1.0,0.0
7041,moons,50,0.0,svm,1000.0,2,1.0,1.0,0.0
7042,moons,50,0.0,log_reg,0.001,3,0.5111111111111111,0.4,0.11111111111111105
7043,moons,50,0.0,log_reg,0.01,3,0.8222222222222222,1.0,-0.1777777777777778
7044,moons,50,0.0,log_reg,0.1,3,0.8,1.0,-0.19999999999999996
7045,moons,50,0.0,log_reg,1.0,3,0.8888888888888888,1.0,-0.11111111111111116
7046,moons,50,0.0,log_reg,10.0,3,0.8888888888888888,1.0,-0.11111111111111116
7047,moons,50,0.0,log_reg,100.0,3,0.8888888888888888,1.0,-0.11111111111111116
7048,moons,50,0.0,log_reg,1000.0,3,0.8888888888888888,1.0,-0.11111111111111116
7049,moons,50,0.0,svm,0.001,3,0.5111111111111111,0.4,0.11111111111111105
7050,moons,50,0.0,svm,0.01,3,0.7111111111111111,1.0,-0.28888888888888886
7051,moons,50,0.0,svm,0.1,3,0.8888888888888888,1.0,-0.11111111111111116
7052,moons,50,0.0,svm,1.0,3,1.0,1.0,0.0
7053,moons,50,0.0,svm,10.0,3,1.0,1.0,0.0
7054,moons,50,0.0,svm,100.0,3,1.0,0.8,0.19999999999999996
7055,moons,50,0.0,svm,1000.0,3,1.0,0.8,0.19999999999999996
7056,moons,50,0.0,log_reg,0.001,4,0.5111111111111111,0.4,0.11111111111111105
7057,moons,50,0.0,log_reg,0.01,4,0.8222222222222222,1.0,-0.1777777777777778
7058,moons,50,0.0,log_reg,0.1,4,0.8444444444444444,1.0,-0.15555555555555556
7059,moons,50,0.0,log_reg,1.0,4,0.8888888888888888,1.0,-0.11111111111111116
7060,moons,50,0.0,log_reg,10.0,4,0.8888888888888888,1.0,-0.11111111111111116
7061,moons,50,0.0,log_reg,100.0,4,0.8888888888888888,1.0,-0.11111111111111116
7062,moons,50,0.0,log_reg,1000.0,4,0.8888888888888888,1.0,-0.11111111111111116
7063,moons,50,0.0,svm,0.001,4,0.5111111111111111,0.4,0.11111111111111105
7064,moons,50,0.0,svm,0.01,4,0.7333333333333333,0.8,-0.06666666666666676
7065,moons,50,0.0,svm,0.1,4,0.8888888888888888,1.0,-0.11111111111111116
7066,moons,50,0.0,svm,1.0,4,1.0,1.0,0.0
7067,moons,50,0.0,svm,10.0,4,1.0,1.0,0.0
7068,moons,50,0.0,svm,100.0,4,1.0,1.0,0.0
7069,moons,50,0.0,svm,1000.0,4,1.0,1.0,0.0
7070,moons,50,0.0,log_reg,0.001,5,0.5111111111111111,0.4,0.11111111111111105
7071,moons,50,0.0,log_reg,0.01,5,0.7777777777777778,0.8,-0.022222222222222254
7072,moons,50,0.0,log_reg,0.1,5,0.8666666666666667,0.6,0.2666666666666667
7073,moons,50,0.0,log_reg,1.0,5,0.9111111111111111,0.8,0.11111111111111105
7074,moons,50,0.0,log_reg,10.0,5,0.9111111111111111,0.8,0.11111111111111105
7075,moons,50,0.0,log_reg,100.0,5,0.9111111111111111,0.8,0.11111111111111105
7076,moons,50,0.0,log_reg,1000.0,5,0.9111111111111111,0.8,0.11111111111111105
7077,moons,50,0.0,svm,0.001,5,0.5111111111111111,0.4,0.11111111111111105
7078,moons,50,0.0,svm,0.01,5,0.7111111111111111,0.8,-0.0888888888888889
7079,moons,50,0.0,svm,0.1,5,0.9111111111111111,0.8,0.11111111111111105
7080,moons,50,0.0,svm,1.0,5,1.0,1.0,0.0
7081,moons,50,0.0,svm,10.0,5,1.0,1.0,0.0
7082,moons,50,0.0,svm,100.0,5,1.0,1.0,0.0
7083,moons,50,0.0,svm,1000.0,5,1.0,1.0,0.0
7084,moons,50,0.0,log_reg,0.001,6,0.5111111111111111,0.4,0.11111111111111105
7085,moons,50,0.0,log_reg,0.01,6,0.7333333333333333,0.8,-0.06666666666666676
7086,moons,50,0.0,log_reg,0.1,6,0.8222222222222222,1.0,-0.1777777777777778
7087,moons,50,0.0,log_reg,1.0,6,0.8888888888888888,1.0,-0.11111111111111116
7088,moons,50,0.0,log_reg,10.0,6,0.8888888888888888,1.0,-0.11111111111111116
7089,moons,50,0.0,log_reg,100.0,6,0.8888888888888888,1.0,-0.11111111111111116
7090,moons,50,0.0,log_reg,1000.0,6,0.8888888888888888,1.0,-0.11111111111111116
7091,moons,50,0.0,svm,0.001,6,0.5111111111111111,0.4,0.11111111111111105
7092,moons,50,0.0,svm,0.01,6,0.7111111111111111,0.8,-0.0888888888888889
7093,moons,50,0.0,svm,0.1,6,0.8888888888888888,1.0,-0.11111111111111116
7094,moons,50,0.0,svm,1.0,6,1.0,1.0,0.0
7095,moons,50,0.0,svm,10.0,6,1.0,1.0,0.0
7096,moons,50,0.0,svm,100.0,6,1.0,1.0,0.0
7097,moons,50,0.0,svm,1000.0,6,1.0,0.6,0.4
7098,moons,50,0.0,log_reg,0.001,7,0.5111111111111111,0.4,0.11111111111111105
7099,moons,50,0.0,log_reg,0.01,7,0.7555555555555555,0.6,0.15555555555555556
7100,moons,50,0.0,log_reg,0.1,7,0.8444444444444444,0.6,0.24444444444444446
7101,moons,50,0.0,log_reg,1.0,7,0.9111111111111111,0.8,0.11111111111111105
7102,moons,50,0.0,log_reg,10.0,7,0.9111111111111111,0.8,0.11111111111111105
7103,moons,50,0.0,log_reg,100.0,7,0.9111111111111111,0.8,0.11111111111111105
7104,moons,50,0.0,log_reg,1000.0,7,0.9111111111111111,0.8,0.11111111111111105
7105,moons,50,0.0,svm,0.001,7,0.5111111111111111,0.4,0.11111111111111105
7106,moons,50,0.0,svm,0.01,7,0.7777777777777778,0.4,0.37777777777777777
7107,moons,50,0.0,svm,0.1,7,0.9111111111111111,0.8,0.11111111111111105
7108,moons,50,0.0,svm,1.0,7,1.0,1.0,0.0
7109,moons,50,0.0,svm,10.0,7,1.0,1.0,0.0
7110,moons,50,0.0,svm,100.0,7,1.0,1.0,0.0
7111,moons,50,0.0,svm,1000.0,7,1.0,1.0,0.0
7112,moons,50,0.0,log_reg,0.001,8,0.5111111111111111,0.4,0.11111111111111105
7113,moons,50,0.0,log_reg,0.01,8,0.7555555555555555,0.6,0.15555555555555556
7114,moons,50,0.0,log_reg,0.1,8,0.8222222222222222,1.0,-0.1777777777777778
7115,moons,50,0.0,log_reg,1.0,8,0.8888888888888888,1.0,-0.11111111111111116
7116,moons,50,0.0,log_reg,10.0,8,0.8888888888888888,1.0,-0.11111111111111116
7117,moons,50,0.0,log_reg,100.0,8,0.8888888888888888,1.0,-0.11111111111111116
7118,moons,50,0.0,log_reg,1000.0,8,0.8888888888888888,1.0,-0.11111111111111116
7119,moons,50,0.0,svm,0.001,8,0.5111111111111111,0.4,0.11111111111111105
7120,moons,50,0.0,svm,0.01,8,0.7333333333333333,0.6,0.1333333333333333
7121,moons,50,0.0,svm,0.1,8,0.8888888888888888,1.0,-0.11111111111111116
7122,moons,50,0.0,svm,1.0,8,1.0,1.0,0.0
7123,moons,50,0.0,svm,10.0,8,1.0,1.0,0.0
7124,moons,50,0.0,svm,100.0,8,1.0,1.0,0.0
7125,moons,50,0.0,svm,1000.0,8,1.0,0.6,0.4
7126,moons,50,0.0,log_reg,0.001,9,0.5111111111111111,0.4,0.11111111111111105
7127,moons,50,0.0,log_reg,0.01,9,0.7555555555555555,0.6,0.15555555555555556
7128,moons,50,0.0,log_reg,0.1,9,0.8222222222222222,1.0,-0.1777777777777778
7129,moons,50,0.0,log_reg,1.0,9,0.8888888888888888,1.0,-0.11111111111111116
7130,moons,50,0.0,log_reg,10.0,9,0.8888888888888888,1.0,-0.11111111111111116
7131,moons,50,0.0,log_reg,100.0,9,0.8888888888888888,1.0,-0.11111111111111116
7132,moons,50,0.0,log_reg,1000.0,9,0.8888888888888888,1.0,-0.11111111111111116
7133,moons,50,0.0,svm,0.001,9,0.5111111111111111,0.4,0.11111111111111105
7134,moons,50,0.0,svm,0.01,9,0.7333333333333333,0.6,0.1333333333333333
7135,moons,50,0.0,svm,0.1,9,0.8888888888888888,1.0,-0.11111111111111116
7136,moons,50,0.0,svm,1.0,9,1.0,1.0,0.0
7137,moons,50,0.0,svm,10.0,9,1.0,1.0,0.0
7138,moons,50,0.0,svm,100.0,9,1.0,1.0,0.0
7139,moons,50,0.0,svm,1000.0,9,1.0,0.6,0.4
7140,moons,100,0.0,log_reg,0.001,0,0.7888888888888889,0.7,0.0888888888888889
7141,moons,100,0.0,log_reg,0.01,0,0.8,0.7,0.10000000000000009
7142,moons,100,0.0,log_reg,0.1,0,0.8777777777777778,0.7,0.1777777777777778
7143,moons,100,0.0,log_reg,1.0,0,0.9444444444444444,0.7,0.24444444444444446
7144,moons,100,0.0,log_reg,10.0,0,0.9444444444444444,0.7,0.24444444444444446
7145,moons,100,0.0,log_reg,100.0,0,0.9444444444444444,0.7,0.24444444444444446
7146,moons,100,0.0,log_reg,1000.0,0,0.9444444444444444,0.7,0.24444444444444446
7147,moons,100,0.0,svm,0.001,0,0.7888888888888889,0.7,0.0888888888888889
7148,moons,100,0.0,svm,0.01,0,0.8,0.7,0.10000000000000009
7149,moons,100,0.0,svm,0.1,0,0.9444444444444444,0.7,0.24444444444444446
7150,moons,100,0.0,svm,1.0,0,1.0,1.0,0.0
7151,moons,100,0.0,svm,10.0,0,1.0,1.0,0.0
7152,moons,100,0.0,svm,100.0,0,1.0,1.0,0.0
7153,moons,100,0.0,svm,1000.0,0,1.0,1.0,0.0
7154,moons,100,0.0,log_reg,0.001,1,0.7777777777777778,0.9,-0.12222222222222223
7155,moons,100,0.0,log_reg,0.01,1,0.7777777777777778,0.9,-0.12222222222222223
7156,moons,100,0.0,log_reg,0.1,1,0.8555555555555555,1.0,-0.1444444444444445
7157,moons,100,0.0,log_reg,1.0,1,0.9111111111111111,1.0,-0.0888888888888889
7158,moons,100,0.0,log_reg,10.0,1,0.9111111111111111,1.0,-0.0888888888888889
7159,moons,100,0.0,log_reg,100.0,1,0.9111111111111111,1.0,-0.0888888888888889
7160,moons,100,0.0,log_reg,1000.0,1,0.9111111111111111,1.0,-0.0888888888888889
7161,moons,100,0.0,svm,0.001,1,0.7777777777777778,0.9,-0.12222222222222223
7162,moons,100,0.0,svm,0.01,1,0.7777777777777778,0.9,-0.12222222222222223
7163,moons,100,0.0,svm,0.1,1,0.9111111111111111,1.0,-0.0888888888888889
7164,moons,100,0.0,svm,1.0,1,1.0,1.0,0.0
7165,moons,100,0.0,svm,10.0,1,1.0,1.0,0.0
7166,moons,100,0.0,svm,100.0,1,1.0,1.0,0.0
7167,moons,100,0.0,svm,1000.0,1,1.0,1.0,0.0
7168,moons,100,0.0,log_reg,0.001,2,0.8,0.6,0.20000000000000007
7169,moons,100,0.0,log_reg,0.01,2,0.8,0.6,0.20000000000000007
7170,moons,100,0.0,log_reg,0.1,2,0.8666666666666667,0.8,0.06666666666666665
7171,moons,100,0.0,log_reg,1.0,2,0.9333333333333333,0.8,0.1333333333333333
7172,moons,100,0.0,log_reg,10.0,2,0.9333333333333333,0.8,0.1333333333333333
7173,moons,100,0.0,log_reg,100.0,2,0.9333333333333333,0.8,0.1333333333333333
7174,moons,100,0.0,log_reg,1000.0,2,0.9333333333333333,0.8,0.1333333333333333
7175,moons,100,0.0,svm,0.001,2,0.8,0.6,0.20000000000000007
7176,moons,100,0.0,svm,0.01,2,0.8111111111111111,0.6,0.21111111111111114
7177,moons,100,0.0,svm,0.1,2,0.9333333333333333,0.8,0.1333333333333333
7178,moons,100,0.0,svm,1.0,2,1.0,1.0,0.0
7179,moons,100,0.0,svm,10.0,2,1.0,1.0,0.0
7180,moons,100,0.0,svm,100.0,2,1.0,1.0,0.0
7181,moons,100,0.0,svm,1000.0,2,1.0,0.9,0.09999999999999998
7182,moons,100,0.0,log_reg,0.001,3,0.7888888888888889,0.7,0.0888888888888889
7183,moons,100,0.0,log_reg,0.01,3,0.7888888888888889,0.7,0.0888888888888889
7184,moons,100,0.0,log_reg,0.1,3,0.8444444444444444,1.0,-0.15555555555555556
7185,moons,100,0.0,log_reg,1.0,3,0.9111111111111111,1.0,-0.0888888888888889
7186,moons,100,0.0,log_reg,10.0,3,0.9111111111111111,1.0,-0.0888888888888889
7187,moons,100,0.0,log_reg,100.0,3,0.9111111111111111,1.0,-0.0888888888888889
7188,moons,100,0.0,log_reg,1000.0,3,0.9111111111111111,1.0,-0.0888888888888889
7189,moons,100,0.0,svm,0.001,3,0.7888888888888889,0.7,0.0888888888888889
7190,moons,100,0.0,svm,0.01,3,0.7888888888888889,0.8,-0.011111111111111183
7191,moons,100,0.0,svm,0.1,3,0.9111111111111111,1.0,-0.0888888888888889
7192,moons,100,0.0,svm,1.0,3,1.0,1.0,0.0
7193,moons,100,0.0,svm,10.0,3,1.0,1.0,0.0
7194,moons,100,0.0,svm,100.0,3,1.0,1.0,0.0
7195,moons,100,0.0,svm,1000.0,3,1.0,0.8,0.19999999999999996
7196,moons,100,0.0,log_reg,0.001,4,0.7666666666666667,0.9,-0.1333333333333333
7197,moons,100,0.0,log_reg,0.01,4,0.7666666666666667,0.9,-0.1333333333333333
7198,moons,100,0.0,log_reg,0.1,4,0.8555555555555555,0.9,-0.04444444444444451
7199,moons,100,0.0,log_reg,1.0,4,0.9111111111111111,1.0,-0.0888888888888889
7200,moons,100,0.0,log_reg,10.0,4,0.9111111111111111,1.0,-0.0888888888888889
7201,moons,100,0.0,log_reg,100.0,4,0.9111111111111111,1.0,-0.0888888888888889
7202,moons,100,0.0,log_reg,1000.0,4,0.9111111111111111,1.0,-0.0888888888888889
7203,moons,100,0.0,svm,0.001,4,0.7666666666666667,0.9,-0.1333333333333333
7204,moons,100,0.0,svm,0.01,4,0.7777777777777778,0.9,-0.12222222222222223
7205,moons,100,0.0,svm,0.1,4,0.9111111111111111,1.0,-0.0888888888888889
7206,moons,100,0.0,svm,1.0,4,1.0,1.0,0.0
7207,moons,100,0.0,svm,10.0,4,1.0,1.0,0.0
7208,moons,100,0.0,svm,100.0,4,1.0,1.0,0.0
7209,moons,100,0.0,svm,1000.0,4,1.0,0.9,0.09999999999999998
7210,moons,100,0.0,log_reg,0.001,5,0.7888888888888889,0.7,0.0888888888888889
7211,moons,100,0.0,log_reg,0.01,5,0.8,0.7,0.10000000000000009
7212,moons,100,0.0,log_reg,0.1,5,0.8666666666666667,0.8,0.06666666666666665
7213,moons,100,0.0,log_reg,1.0,5,0.9111111111111111,1.0,-0.0888888888888889
7214,moons,100,0.0,log_reg,10.0,5,0.9111111111111111,1.0,-0.0888888888888889
7215,moons,100,0.0,log_reg,100.0,5,0.9111111111111111,1.0,-0.0888888888888889
7216,moons,100,0.0,log_reg,1000.0,5,0.9111111111111111,1.0,-0.0888888888888889
7217,moons,100,0.0,svm,0.001,5,0.7888888888888889,0.7,0.0888888888888889
7218,moons,100,0.0,svm,0.01,5,0.8,0.7,0.10000000000000009
7219,moons,100,0.0,svm,0.1,5,0.9111111111111111,1.0,-0.0888888888888889
7220,moons,100,0.0,svm,1.0,5,1.0,1.0,0.0
7221,moons,100,0.0,svm,10.0,5,1.0,1.0,0.0
7222,moons,100,0.0,svm,100.0,5,1.0,1.0,0.0
7223,moons,100,0.0,svm,1000.0,5,1.0,0.8,0.19999999999999996
7224,moons,100,0.0,log_reg,0.001,6,0.7777777777777778,0.9,-0.12222222222222223
7225,moons,100,0.0,log_reg,0.01,6,0.7888888888888889,0.9,-0.11111111111111116
7226,moons,100,0.0,log_reg,0.1,6,0.8666666666666667,0.9,-0.033333333333333326
7227,moons,100,0.0,log_reg,1.0,6,0.9222222222222223,0.9,0.022222222222222254
7228,moons,100,0.0,log_reg,10.0,6,0.9222222222222223,0.9,0.022222222222222254
7229,moons,100,0.0,log_reg,100.0,6,0.9222222222222223,0.9,0.022222222222222254
7230,moons,100,0.0,log_reg,1000.0,6,0.9222222222222223,0.9,0.022222222222222254
7231,moons,100,0.0,svm,0.001,6,0.7777777777777778,0.9,-0.12222222222222223
7232,moons,100,0.0,svm,0.01,6,0.8,0.9,-0.09999999999999998
7233,moons,100,0.0,svm,0.1,6,0.9222222222222223,0.9,0.022222222222222254
7234,moons,100,0.0,svm,1.0,6,1.0,1.0,0.0
7235,moons,100,0.0,svm,10.0,6,1.0,1.0,0.0
7236,moons,100,0.0,svm,100.0,6,1.0,1.0,0.0
7237,moons,100,0.0,svm,1000.0,6,1.0,1.0,0.0
7238,moons,100,0.0,log_reg,0.001,7,0.7888888888888889,0.7,0.0888888888888889
7239,moons,100,0.0,log_reg,0.01,7,0.7888888888888889,0.7,0.0888888888888889
7240,moons,100,0.0,log_reg,0.1,7,0.8777777777777778,0.7,0.1777777777777778
7241,moons,100,0.0,log_reg,1.0,7,0.9222222222222223,0.9,0.022222222222222254
7242,moons,100,0.0,log_reg,10.0,7,0.9222222222222223,0.9,0.022222222222222254
7243,moons,100,0.0,log_reg,100.0,7,0.9222222222222223,0.9,0.022222222222222254
7244,moons,100,0.0,log_reg,1000.0,7,0.9222222222222223,0.9,0.022222222222222254
7245,moons,100,0.0,svm,0.001,7,0.7888888888888889,0.7,0.0888888888888889
7246,moons,100,0.0,svm,0.01,7,0.8,0.7,0.10000000000000009
7247,moons,100,0.0,svm,0.1,7,0.9222222222222223,0.9,0.022222222222222254
7248,moons,100,0.0,svm,1.0,7,1.0,1.0,0.0
7249,moons,100,0.0,svm,10.0,7,1.0,1.0,0.0
7250,moons,100,0.0,svm,100.0,7,1.0,1.0,0.0
7251,moons,100,0.0,svm,1000.0,7,1.0,1.0,0.0
7252,moons,100,0.0,log_reg,0.001,8,0.7666666666666667,0.9,-0.1333333333333333
7253,moons,100,0.0,log_reg,0.01,8,0.7777777777777778,0.9,-0.12222222222222223
7254,moons,100,0.0,log_reg,0.1,8,0.8555555555555555,0.9,-0.04444444444444451
7255,moons,100,0.0,log_reg,1.0,8,0.9222222222222223,0.9,0.022222222222222254
7256,moons,100,0.0,log_reg,10.0,8,0.9222222222222223,0.9,0.022222222222222254
7257,moons,100,0.0,log_reg,100.0,8,0.9222222222222223,0.9,0.022222222222222254
7258,moons,100,0.0,log_reg,1000.0,8,0.9222222222222223,0.9,0.022222222222222254
7259,moons,100,0.0,svm,0.001,8,0.7666666666666667,0.9,-0.1333333333333333
7260,moons,100,0.0,svm,0.01,8,0.7777777777777778,0.9,-0.12222222222222223
7261,moons,100,0.0,svm,0.1,8,0.9222222222222223,0.9,0.022222222222222254
7262,moons,100,0.0,svm,1.0,8,1.0,1.0,0.0
7263,moons,100,0.0,svm,10.0,8,1.0,1.0,0.0
7264,moons,100,0.0,svm,100.0,8,1.0,1.0,0.0
7265,moons,100,0.0,svm,1000.0,8,1.0,0.9,0.09999999999999998
7266,moons,100,0.0,log_reg,0.001,9,0.7777777777777778,0.8,-0.022222222222222254
7267,moons,100,0.0,log_reg,0.01,9,0.7777777777777778,0.8,-0.022222222222222254
7268,moons,100,0.0,log_reg,0.1,9,0.8555555555555555,0.9,-0.04444444444444451
7269,moons,100,0.0,log_reg,1.0,9,0.9111111111111111,1.0,-0.0888888888888889
7270,moons,100,0.0,log_reg,10.0,9,0.9111111111111111,1.0,-0.0888888888888889
7271,moons,100,0.0,log_reg,100.0,9,0.9111111111111111,1.0,-0.0888888888888889
7272,moons,100,0.0,log_reg,1000.0,9,0.9111111111111111,1.0,-0.0888888888888889
7273,moons,100,0.0,svm,0.001,9,0.7777777777777778,0.8,-0.022222222222222254
7274,moons,100,0.0,svm,0.01,9,0.7888888888888889,0.8,-0.011111111111111183
7275,moons,100,0.0,svm,0.1,9,0.9111111111111111,1.0,-0.0888888888888889
7276,moons,100,0.0,svm,1.0,9,1.0,1.0,0.0
7277,moons,100,0.0,svm,10.0,9,1.0,1.0,0.0
7278,moons,100,0.0,svm,100.0,9,1.0,1.0,0.0
7279,moons,100,0.0,svm,1000.0,9,1.0,1.0,0.0
7280,moons,500,0.0,log_reg,0.001,0,0.7977777777777778,0.8,-0.0022222222222222365
7281,moons,500,0.0,log_reg,0.01,0,0.8111111111111111,0.86,-0.04888888888888887
7282,moons,500,0.0,log_reg,0.1,0,0.8666666666666667,0.88,-0.013333333333333308
7283,moons,500,0.0,log_reg,1.0,0,0.8911111111111111,0.9,-0.008888888888888946
7284,moons,500,0.0,log_reg,10.0,0,0.9,0.9,0.0
7285,moons,500,0.0,log_reg,100.0,0,0.9022222222222223,0.9,0.0022222222222222365
7286,moons,500,0.0,log_reg,1000.0,0,0.9044444444444445,0.9,0.004444444444444473
7287,moons,500,0.0,svm,0.001,0,0.7911111111111111,0.8,-0.008888888888888946
7288,moons,500,0.0,svm,0.01,0,0.8488888888888889,0.88,-0.03111111111111109
